DATE,CODE,NAME,12M LOW,12M HIGH,DAY LOW,DAY HIGH,DAY PRICE,PREVIOUS,CHANGE,CHANGE%,VOLUME,ADJUST,ADJUSTED,ADJUSTED PRICE
2012-05-03,^NASI,NSE All-Share Index,73.71,121.58,73.69,73.69,73.69,72.78,0.91,1.23%,"18,950,000",-,,
2012-05-04,^NASI,NSE All-Share Index,73.71,121.58,73.97,73.97,73.97,73.92,0.05,0.07%,"17,110,000",-,,
2012-05-06,^NASI,NSE All-Share Index,73.71,121.58,78.16,78.16,78.16,78.21,-0.05,0.06%,"13,320,000",-,,
2012-05-07,^NASI,NSE All-Share Index,73.71,121.58,82.47,82.47,82.47,82.32,0.15,0.18%,"8,530,000",-,,
2012-05-09,^NASI,NSE All-Share Index,73.71,121.58,85.82,85.82,85.82,85.62,0.2,0.23%,"14,990,000",-,,
2012-05-10,^NASI,NSE All-Share Index,73.71,121.58,87.54,87.54,87.54,87.08,0.46,0.53%,"25,490,000",-,,
2012-05-11,^NASI,NSE All-Share Index,73.23,119.37,91.44,91.44,91.44,91.3,0.14,0.15%,"13,810,000",-,,
2012-05-12,^NASI,NSE All-Share Index,73.23,119.37,91.86,91.86,91.86,91.98,-0.12,0.13%,"21,830,000",-,,
2012-05-14,^NASI,NSE All-Share Index,73.71,121.58,78.98,78.98,78.98,78.46,0.52,0.66%,"12,540,000",-,,
2012-05-15,^NASI,NSE All-Share Index,73.71,121.58,79.19,79.19,79.19,78.98,0.21,0.27%,"26,300,000",-,,
2012-05-17,^NASI,NSE All-Share Index,73.71,121.58,79.91,79.91,79.91,79.19,0.72,0.90%,"16,800,000",-,,
2012-05-18,^NASI,NSE All-Share Index,73.71,121.58,80.09,80.09,80.09,79.91,0.18,0.22%,"14,610,000",-,,
2012-05-21,^NASI,NSE All-Share Index,73.71,121.58,80.11,80.11,80.11,80.09,0.02,0.02%,"17,110,000",-,,
2012-05-22,^NASI,NSE All-Share Index,73.71,121.58,79.51,79.51,79.51,80.11,-0.6,0.75%,"17,450,000",-,,
2012-05-23,^NASI,NSE All-Share Index,73.71,121.58,79.14,79.14,79.14,79.51,-0.37,0.47%,"27,200,000",-,,
2012-05-25,^NASI,NSE All-Share Index,73.71,121.58,78.25,78.25,78.25,79.14,-0.89,1.14%,"62,030,000",-,,
2012-05-28,^NASI,NSE All-Share Index,73.71,121.58,78.4,78.4,78.4,78.25,0.15,0.19%,"12,220,000",-,,
2012-05-29,^NASI,NSE All-Share Index,73.71,121.58,78.2,78.2,78.2,78.4,-0.2,0.26%,"9,090,000",-,,
2012-05-30,^NASI,NSE All-Share Index,73.71,121.58,78.15,78.15,78.15,78.2,-0.05,0.06%,"23,830,000",-,,
2012-05-31,^NASI,NSE All-Share Index,73.71,121.58,78.48,78.48,78.48,78.15,0.33,0.42%,"72,090,000",-,,
2012-06-01,^NASI,NSE All-Share Index,73.23,119.37,68.5,68.5,68.5,68.31,0.19,0.28%,"10,550,000",-,,
2012-06-02,^NASI,NSE All-Share Index,73.71,121.58,68.9,68.9,68.9,69.04,-0.14,0.20%,"31,440,000",-,,
2012-06-03,^NASI,NSE All-Share Index,73.71,121.58,74.53,74.53,74.53,73.69,0.84,1.13%,"12,580,000",-,,
2012-06-06,^NASI,NSE All-Share Index,73.71,121.58,78.19,78.19,78.19,78.16,0.03,0.04%,"14,800,000",-,,
2012-06-07,^NASI,NSE All-Share Index,73.71,121.58,82.47,82.47,82.47,82.47,-,-,"12,480,000",-,,
2012-06-08,^NASI,NSE All-Share Index,73.71,121.58,83.27,83.27,83.27,83.69,-0.42,0.50%,"10,190,000",-,,
2012-06-09,^NASI,NSE All-Share Index,73.71,121.58,85.35,85.35,85.35,85.82,-0.47,0.55%,"13,700,000",-,,
2012-06-11,^NASI,NSE All-Share Index,73.23,119.37,91.36,91.36,91.36,91.44,-0.08,0.09%,"14,440,000",-,,
2012-06-12,^NASI,NSE All-Share Index,73.23,119.37,91.52,91.52,91.52,91.86,-0.34,0.37%,"27,290,000",-,,
2012-06-13,^NASI,NSE All-Share Index,73.71,121.58,79.17,79.17,79.17,78.94,0.23,0.29%,"29,070,000",-,,
2012-06-14,^NASI,NSE All-Share Index,73.71,121.58,79.41,79.41,79.41,79.17,0.24,0.30%,"38,600,000",-,,
2012-06-15,^NASI,NSE All-Share Index,73.71,121.58,79.82,79.82,79.82,79.41,0.41,0.51%,"18,880,000",-,,
2012-06-18,^NASI,NSE All-Share Index,73.71,121.58,79.83,79.83,79.83,79.82,0.01,0.01%,"8,140,000",-,,
2012-06-19,^NASI,NSE All-Share Index,73.71,121.58,80.18,80.18,80.18,79.83,0.35,0.44%,"28,140,000",-,,
2012-06-20,^NASI,NSE All-Share Index,73.71,121.58,80.94,80.94,80.94,80.18,0.76,0.94%,"15,700,000",-,,
2012-06-21,^NASI,NSE All-Share Index,73.71,121.58,80.83,80.83,80.83,80.94,-0.11,0.14%,"21,710,000",-,,
2012-06-22,^NASI,NSE All-Share Index,73.71,121.58,81.15,81.15,81.15,80.83,0.32,0.39%,"15,550,000",-,,
2012-06-25,^NASI,NSE All-Share Index,73.71,121.58,80.9,80.9,80.9,81.15,-0.25,0.31%,"13,450,000",-,,
2012-06-26,^NASI,NSE All-Share Index,73.71,121.58,81.13,81.13,81.13,80.9,0.23,0.28%,"25,580,000",-,,
2012-06-27,^NASI,NSE All-Share Index,73.71,121.58,80.8,80.8,80.8,81.13,-0.33,0.41%,"47,690,000",-,,
2012-06-28,^NASI,NSE All-Share Index,73.71,121.58,80.5,80.5,80.5,80.8,-0.3,0.37%,"11,870,000",-,,
2012-06-29,^NASI,NSE All-Share Index,73.71,121.58,80.75,80.75,80.75,80.5,0.25,0.31%,"10,870,000",-,,
2012-07-02,^NASI,NSE All-Share Index,73.71,121.58,68.92,68.92,68.92,68.9,0.02,0.03%,"8,210,000",-,,
2012-07-03,^NASI,NSE All-Share Index,73.71,121.58,74.89,74.89,74.89,74.53,0.36,0.48%,"16,270,000",-,,
2012-07-05,^NASI,NSE All-Share Index,73.71,121.58,78.5,78.5,78.5,78.57,-0.07,0.09%,"28,940,000",-,,
2012-07-06,^NASI,NSE All-Share Index,73.71,121.58,78.62,78.62,78.62,78.19,0.43,0.55%,"9,740,000",-,,
2012-07-08,^NASI,NSE All-Share Index,73.71,121.58,83.46,83.46,83.46,83.27,0.19,0.23%,"9,690,000",-,,
2012-07-09,^NASI,NSE All-Share Index,73.71,121.58,85.9,85.9,85.9,85.35,0.55,0.64%,"20,300,000",-,,
2012-07-11,^NASI,NSE All-Share Index,73.23,119.37,91.84,91.84,91.84,91.36,0.48,0.52%,"55,620,000",-,,
2012-07-12,^NASI,NSE All-Share Index,73.23,119.37,91.95,91.95,91.95,91.52,0.43,0.47%,"31,240,000",-,,
2012-07-13,^NASI,NSE All-Share Index,73.71,121.58,81.71,81.71,81.71,82.29,-0.58,0.71%,"6,810,000",-,,
2012-07-16,^NASI,NSE All-Share Index,73.71,121.58,81.84,81.84,81.84,81.71,0.13,0.16%,"17,920,000",-,,
2012-07-17,^NASI,NSE All-Share Index,73.71,121.58,81.73,81.73,81.73,81.84,-0.11,0.13%,"12,110,000",-,,
2012-07-18,^NASI,NSE All-Share Index,73.71,121.58,82.5,82.5,82.5,81.73,0.77,0.93%,"8,670,000",-,,
2012-07-19,^NASI,NSE All-Share Index,73.71,121.58,83.26,83.26,83.26,82.5,0.76,0.91%,"29,860,000",-,,
2012-07-20,^NASI,NSE All-Share Index,73.71,121.58,83.54,83.54,83.54,83.26,0.28,0.34%,"10,690,000",-,,
2012-07-23,^NASI,NSE All-Share Index,73.71,121.58,83.85,83.85,83.85,83.54,0.31,0.37%,"9,570,000",-,,
2012-07-24,^NASI,NSE All-Share Index,73.71,121.58,83.85,83.85,83.85,83.85,-,-,"19,420,000",-,,
2012-07-25,^NASI,NSE All-Share Index,73.71,121.58,84.66,84.66,84.66,83.85,0.81,0.96%,"42,660,000",-,,
2012-07-31,^NASI,NSE All-Share Index,73.71,121.58,83.26,83.26,83.26,84.66,-1.4,1.68%,0,-,,
2012-08-02,^NASI,NSE All-Share Index,73.71,121.58,69.05,69.05,69.05,68.92,0.13,0.19%,"46,290,000",-,,
2012-08-03,^NASI,NSE All-Share Index,73.71,121.58,74.52,74.52,74.52,74.89,-0.37,0.50%,"13,400,000",-,,
2012-08-05,^NASI,NSE All-Share Index,73.71,121.58,78.09,78.09,78.09,78.5,-0.41,0.53%,"21,520,000",-,,
2012-08-06,^NASI,NSE All-Share Index,73.71,121.58,78.62,78.62,78.62,78.62,-,-,"19,460,000",-,,
2012-08-08,^NASI,NSE All-Share Index,73.71,121.58,83.64,83.64,83.64,83.46,0.18,0.22%,"14,030,000",-,,
2012-08-10,^NASI,NSE All-Share Index,73.71,121.58,86.97,86.97,86.97,87.54,-0.57,0.66%,"10,980,000",-,,
2012-08-11,^NASI,NSE All-Share Index,73.23,119.37,91.83,91.83,91.83,91.84,-0.01,0.01%,"16,020,000",-,,
2012-08-13,^NASI,NSE All-Share Index,73.71,121.58,83.13,83.13,83.13,83.86,-0.73,0.88%,"8,790,000",-,,
2012-08-14,^NASI,NSE All-Share Index,73.71,121.58,83.22,83.22,83.22,83.13,0.09,0.11%,"9,000,000",-,,
2012-08-15,^NASI,NSE All-Share Index,73.71,121.58,83.16,83.16,83.16,83.22,-0.06,0.07%,"8,720,000",-,,
2012-08-16,^NASI,NSE All-Share Index,73.71,121.58,83.6,83.6,83.6,83.16,0.44,0.53%,"5,930,000",-,,
2012-08-17,^NASI,NSE All-Share Index,73.71,121.58,83.67,83.67,83.67,83.6,0.07,0.08%,"14,380,000",-,,
2012-08-22,^NASI,NSE All-Share Index,73.71,121.58,83.7,83.7,83.7,83.67,0.03,0.04%,"9,370,000",-,,
2012-08-23,^NASI,NSE All-Share Index,73.71,121.58,84.01,84.01,84.01,83.7,0.31,0.37%,"15,710,000",-,,
2012-08-24,^NASI,NSE All-Share Index,73.71,121.58,83.84,83.84,83.84,84.01,-0.17,0.20%,"7,960,000",-,,
2012-08-27,^NASI,NSE All-Share Index,73.71,121.58,83.95,83.95,83.95,83.84,0.11,0.13%,"7,920,000",-,,
2012-08-28,^NASI,NSE All-Share Index,73.71,121.58,83.91,83.91,83.91,83.95,-0.04,0.05%,"18,090,000",-,,
2012-08-29,^NASI,NSE All-Share Index,73.71,121.58,84.36,84.36,84.36,83.91,0.45,0.53%,"31,430,000",-,,
2012-08-30,^NASI,NSE All-Share Index,73.71,121.58,84.87,84.87,84.87,84.36,0.51,0.60%,"10,900,000",-,,
2012-08-31,^NASI,NSE All-Share Index,73.71,121.58,84.66,84.66,84.66,84.87,-0.21,0.25%,"13,490,000",-,,
2012-09-01,^NASI,NSE All-Share Index,73.23,119.37,68.82,68.82,68.82,68.5,0.32,0.46%,"7,000,000",-,,
2012-09-02,^NASI,NSE All-Share Index,73.71,121.58,68.96,68.96,68.96,69.05,-0.09,0.13%,"41,850,000",-,,
2012-09-03,^NASI,NSE All-Share Index,73.71,121.58,74.16,74.16,74.16,74.52,-0.36,0.49%,"9,600,000",-,,
2012-09-07,^NASI,NSE All-Share Index,73.71,121.58,82.18,82.18,82.18,82.47,-0.29,0.35%,"7,640,000",-,,
2012-09-08,^NASI,NSE All-Share Index,73.71,121.58,83.86,83.86,83.86,83.64,0.22,0.26%,"50,880,000",-,,
2012-09-10,^NASI,NSE All-Share Index,73.71,121.58,87.19,87.19,87.19,86.97,0.22,0.25%,"19,450,000",-,,
2012-09-11,^NASI,NSE All-Share Index,73.23,119.37,92.94,92.94,92.94,91.83,1.11,1.19%,0,-,,
2012-09-14,^NASI,NSE All-Share Index,73.71,121.58,86.61,86.61,86.61,87.25,-0.64,0.74%,"21,590,000",-,,
2012-09-17,^NASI,NSE All-Share Index,73.71,121.58,86.84,86.84,86.84,86.61,0.23,0.26%,"19,670,000",-,,
2012-09-18,^NASI,NSE All-Share Index,73.71,121.58,87.04,87.04,87.04,86.84,0.2,0.23%,"21,290,000",-,,
2012-09-19,^NASI,NSE All-Share Index,73.71,121.58,86.95,86.95,86.95,87.04,-0.09,0.10%,"19,530,000",-,,
2012-09-20,^NASI,NSE All-Share Index,73.71,121.58,86.37,86.37,86.37,86.95,-0.58,0.67%,"21,510,000",-,,
2012-09-21,^NASI,NSE All-Share Index,73.71,121.58,86.41,86.41,86.41,86.37,0.04,0.05%,"40,830,000",-,,
2012-09-24,^NASI,NSE All-Share Index,73.71,121.58,86.29,86.29,86.29,86.41,-0.12,0.14%,"15,840,000",-,,
2012-09-25,^NASI,NSE All-Share Index,73.71,121.58,86.43,86.43,86.43,86.29,0.14,0.16%,"20,660,000",-,,
2012-09-26,^NASI,NSE All-Share Index,73.71,121.58,86.22,86.22,86.22,86.43,-0.21,0.24%,"20,110,000",-,,
2012-09-27,^NASI,NSE All-Share Index,73.71,121.58,86.98,86.98,86.98,86.22,0.76,0.87%,"20,320,000",-,,
2012-09-28,^NASI,NSE All-Share Index,73.71,121.58,87.38,87.38,87.38,86.98,0.4,0.46%,"17,700,000",-,,
2012-10-01,^NASI,NSE All-Share Index,73.23,119.37,68.69,68.69,68.69,68.82,-0.13,0.19%,"13,010,000",-,,
2012-10-02,^NASI,NSE All-Share Index,73.71,121.58,69.03,69.03,69.03,68.96,0.07,0.10%,"8,370,000",-,,
2012-10-04,^NASI,NSE All-Share Index,73.71,121.58,73.71,73.71,73.71,73.97,-0.26,0.35%,"70,080,000",-,,
2012-10-05,^NASI,NSE All-Share Index,73.71,121.58,78.36,78.36,78.36,78.09,0.27,0.34%,"29,380,000",-,,
2012-10-07,^NASI,NSE All-Share Index,73.71,121.58,82.11,82.11,82.11,82.18,-0.07,0.09%,"13,070,000",-,,
2012-10-08,^NASI,NSE All-Share Index,73.71,121.58,83.86,83.86,83.86,83.86,-,-,"27,230,000",-,,
2012-10-09,^NASI,NSE All-Share Index,73.71,121.58,85.16,85.16,85.16,85.9,-0.74,0.87%,"19,440,000",-,,
2012-10-10,^NASI,NSE All-Share Index,73.71,121.58,87.13,87.13,87.13,87.19,-0.06,0.07%,"28,200,000",-,,
2012-10-12,^NASI,NSE All-Share Index,73.23,119.37,91.87,91.87,91.87,91.95,-0.08,0.09%,"13,470,000",-,,
2012-10-15,^NASI,NSE All-Share Index,73.71,121.58,87.89,87.89,87.89,87.71,0.18,0.20%,"11,000,000",-,,
2012-10-16,^NASI,NSE All-Share Index,73.71,121.58,88.02,88.02,88.02,87.89,0.13,0.15%,"16,280,000",-,,
2012-10-17,^NASI,NSE All-Share Index,73.71,121.58,88.5,88.5,88.5,88.02,0.48,0.54%,"17,960,000",-,,
2012-10-18,^NASI,NSE All-Share Index,73.71,121.58,88.85,88.85,88.85,88.5,0.35,0.39%,"22,500,000",-,,
2012-10-19,^NASI,NSE All-Share Index,73.71,121.58,89.13,89.13,89.13,88.85,0.28,0.31%,"20,880,000",-,,
2012-10-22,^NASI,NSE All-Share Index,73.71,121.58,89.51,89.51,89.51,89.13,0.38,0.42%,"24,700,000",-,,
2012-10-23,^NASI,NSE All-Share Index,73.71,121.58,89.78,89.78,89.78,89.51,0.27,0.30%,"17,470,000",-,,
2012-10-24,^NASI,NSE All-Share Index,73.23,119.37,90.62,90.62,90.62,90.28,0.34,0.38%,"15,270,000",-,,
2012-10-25,^NASI,NSE All-Share Index,73.23,119.37,90.62,90.62,90.62,90.28,0.34,0.38%,"15,270,000",-,,
2012-10-26,^NASI,NSE All-Share Index,73.23,119.37,91.18,91.18,91.18,90.62,0.56,0.61%,"19,020,000",-,,
2012-10-29,^NASI,NSE All-Share Index,73.23,119.37,91.43,91.43,91.43,91.18,0.25,0.27%,"14,260,000",-,,
2012-10-30,^NASI,NSE All-Share Index,73.23,119.37,91.78,91.78,91.78,91.43,0.35,0.38%,"27,940,000",-,,
2012-10-31,^NASI,NSE All-Share Index,73.23,119.37,91.67,91.67,91.67,91.78,-0.11,0.12%,"22,050,000",-,,
2012-11-01,^NASI,NSE All-Share Index,73.23,119.37,68.93,68.93,68.93,68.69,0.24,0.35%,"9,080,000",-,,
2012-11-04,^NASI,NSE All-Share Index,73.71,121.58,74.1,74.1,74.1,73.71,0.39,0.53%,"17,930,000",-,,
2012-11-05,^NASI,NSE All-Share Index,73.71,121.58,78.46,78.46,78.46,78.36,0.1,0.13%,"17,930,000",-,,
2012-11-06,^NASI,NSE All-Share Index,73.71,121.58,78.43,78.43,78.43,78.62,-0.19,0.24%,"10,860,000",-,,
2012-11-07,^NASI,NSE All-Share Index,73.71,121.58,82.17,82.17,82.17,82.11,0.06,0.07%,"19,130,000",-,,
2012-11-09,^NASI,NSE All-Share Index,73.71,121.58,86.59,86.59,86.59,85.16,1.43,1.65%,"26,690,000",-,,
2012-11-10,^NASI,NSE All-Share Index,73.71,121.58,87.85,87.85,87.85,87.13,0.72,0.82%,"17,350,000",-,,
2012-11-12,^NASI,NSE All-Share Index,73.23,119.37,92.2,92.2,92.2,91.87,0.33,0.36%,"63,140,000",-,,
2012-11-13,^NASI,NSE All-Share Index,73.23,119.37,92.62,92.62,92.62,92.91,-0.29,0.31%,"36,560,000",-,,
2012-11-14,^NASI,NSE All-Share Index,73.23,119.37,92.36,92.36,92.36,92.62,-0.26,0.28%,"23,510,000",-,,
2012-11-15,^NASI,NSE All-Share Index,73.23,119.37,92.66,92.66,92.66,92.36,0.3,0.32%,"35,290,000",-,,
2012-11-16,^NASI,NSE All-Share Index,73.23,119.37,92.59,92.59,92.59,92.66,-0.07,0.08%,"43,740,000",-,,
2012-11-19,^NASI,NSE All-Share Index,73.23,119.37,92.26,92.26,92.26,92.59,-0.33,0.36%,"45,740,000",-,,
2012-11-20,^NASI,NSE All-Share Index,73.23,119.37,92.59,92.59,92.59,92.26,0.33,0.36%,"49,540,000",-,,
2012-11-21,^NASI,NSE All-Share Index,73.23,119.37,93.13,93.13,93.13,92.59,0.54,0.58%,"32,950,000",-,,
2012-11-22,^NASI,NSE All-Share Index,73.23,119.37,93.18,93.18,93.18,93.13,0.05,0.05%,"34,420,000",-,,
2012-11-23,^NASI,NSE All-Share Index,73.23,119.37,93.47,93.47,93.47,93.18,0.29,0.31%,"110,110,000",-,,
2012-11-26,^NASI,NSE All-Share Index,73.23,119.37,93.9,93.9,93.9,93.47,0.43,0.46%,"45,120,000",-,,
2012-11-27,^NASI,NSE All-Share Index,73.23,119.37,92.78,92.78,92.78,93.9,-1.12,1.21%,"84,460,000",-,,
2012-11-28,^NASI,NSE All-Share Index,73.23,119.37,92.56,92.56,92.56,92.78,-0.22,0.24%,"22,010,000",-,,
2012-11-29,^NASI,NSE All-Share Index,73.23,119.37,92.26,92.26,92.26,92.56,-0.3,0.33%,"32,390,000",-,,
2012-11-30,^NASI,NSE All-Share Index,73.23,119.37,92.2,92.2,92.2,92.26,-0.06,0.07%,0,-,,
2012-12-01,^NASI,NSE All-Share Index,73.23,119.37,68.84,68.84,68.84,68.93,-0.09,0.13%,0,-,,
2012-12-04,^NASI,NSE All-Share Index,73.71,121.58,74.37,74.37,74.37,74.1,0.27,0.36%,"22,360,000",-,,
2012-12-06,^NASI,NSE All-Share Index,73.71,121.58,78.94,78.94,78.94,78.43,0.51,0.65%,"14,640,000",-,,
2012-12-07,^NASI,NSE All-Share Index,73.71,121.58,82.29,82.29,82.29,82.17,0.12,0.15%,"17,490,000",-,,
2012-12-09,^NASI,NSE All-Share Index,73.71,121.58,87.25,87.25,87.25,86.59,0.66,0.76%,"46,210,000",-,,
2012-12-10,^NASI,NSE All-Share Index,73.71,121.58,87.71,87.71,87.71,87.85,-0.14,0.16%,"10,770,000",-,,
2012-12-11,^NASI,NSE All-Share Index,73.23,119.37,92.91,92.91,92.91,92.94,-0.03,0.03%,"27,300,000",-,,
2012-12-13,^NASI,NSE All-Share Index,73.23,119.37,92.8,92.8,92.8,92.2,0.6,0.65%,"55,030,000",-,,
2012-12-14,^NASI,NSE All-Share Index,73.23,119.37,93.03,93.03,93.03,92.8,0.23,0.25%,"16,760,000",-,,
2012-12-17,^NASI,NSE All-Share Index,73.23,119.37,93.19,93.19,93.19,93.03,0.16,0.17%,"25,170,000",-,,
2012-12-18,^NASI,NSE All-Share Index,73.23,119.37,93.38,93.38,93.38,93.19,0.19,0.20%,"30,360,000",-,,
2012-12-19,^NASI,NSE All-Share Index,73.23,119.37,93.8,93.8,93.8,93.38,0.42,0.45%,"22,390,000",-,,
2012-12-20,^NASI,NSE All-Share Index,73.23,119.37,94,94,94,93.8,0.2,0.21%,"28,750,000",-,,
2012-12-21,^NASI,NSE All-Share Index,73.23,119.37,94.13,94.13,94.13,94,0.13,0.14%,"14,800,000",-,,
2012-12-24,^NASI,NSE All-Share Index,73.23,119.37,94.24,94.24,94.24,94.13,0.11,0.12%,"15,170,000",-,,
2012-12-27,^NASI,NSE All-Share Index,73.23,119.37,94.74,94.74,94.74,94.24,0.5,0.53%,"9,700,000",-,,
2012-12-28,^NASI,NSE All-Share Index,73.23,119.37,94.78,94.78,94.78,94.74,0.04,0.04%,"6,880,000",-,,
2012-12-31,^NASI,NSE All-Share Index,73.23,119.37,94.86,94.86,94.86,94.78,0.08,0.08%,"5,420,000",-,,
2013-01-02,^NASI,NSE All-Share Index,124.3,171.36,95.55,95.55,95.55,94.86,0.69,0.73%,-,-,,
2013-01-03,^NASI,NSE All-Share Index,124.3,171.36,96.07,96.07,96.07,95.55,0.52,0.54%,-,-,,
2013-01-04,^NASI,NSE All-Share Index,124.3,171.36,97.3,97.3,97.3,96.07,1.23,1.28%,-,-,,
2013-01-07,^NASI,NSE All-Share Index,124.3,171.36,97.55,97.55,97.55,97.3,0.25,0.26%,-,-,,
2013-01-08,^NASI,NSE All-Share Index,124.3,171.36,98.91,98.91,98.91,97.55,1.36,1.39%,-,-,,
2013-01-09,^NASI,NSE All-Share Index,124.3,171.36,101.03,101.03,101.03,98.91,2.12,2.14%,-,-,,
2013-01-10,^NASI,NSE All-Share Index,124.3,171.36,101.02,101.02,101.02,101.03,-0.01,0.01%,-,-,,
2013-01-11,^NASI,NSE All-Share Index,124.3,171.36,101.63,101.63,101.63,101.02,0.61,0.60%,-,-,,
2013-01-14,^NASI,NSE All-Share Index,124.3,171.36,102.76,102.76,102.76,101.63,1.13,1.11%,-,-,,
2013-01-15,^NASI,NSE All-Share Index,124.3,171.36,104.28,104.28,104.28,102.76,1.52,1.48%,-,-,,
2013-01-16,^NASI,NSE All-Share Index,124.3,171.36,106.1,106.1,106.1,104.28,1.82,1.75%,-,-,,
2013-01-17,^NASI,NSE All-Share Index,124.3,171.36,105.82,105.82,105.82,106.1,-0.28,0.26%,-,-,,
2013-01-18,^NASI,NSE All-Share Index,124.3,171.36,104.78,104.78,104.78,105.82,-1.04,0.98%,-,-,,
2013-01-21,^NASI,NSE All-Share Index,124.3,171.36,104.31,104.31,104.31,104.78,-0.47,0.45%,-,-,,
2013-01-22,^NASI,NSE All-Share Index,124.3,171.36,104.1,104.1,104.1,104.31,-0.21,0.20%,-,-,,
2013-01-23,^NASI,NSE All-Share Index,124.3,171.36,103.39,103.39,103.39,104.1,-0.71,0.68%,-,-,,
2013-01-24,^NASI,NSE All-Share Index,124.3,171.36,102.45,102.45,102.45,103.39,-0.94,0.91%,-,-,,
2013-01-25,^NASI,NSE All-Share Index,124.3,171.36,103.03,103.03,103.03,102.45,0.58,0.57%,-,-,,
2013-01-28,^NASI,NSE All-Share Index,124.3,171.36,102.95,102.95,102.95,103.03,-0.08,0.08%,-,-,,
2013-01-29,^NASI,NSE All-Share Index,124.3,171.36,102.64,102.64,102.64,102.95,-0.31,0.30%,-,-,,
2013-01-30,^NASI,NSE All-Share Index,124.3,171.36,102.79,102.79,102.79,102.64,0.15,0.15%,-,-,,
2013-01-31,^NASI,NSE All-Share Index,124.3,171.36,103.5,103.5,103.5,102.79,0.71,0.69%,-,-,,
2013-02-01,^NASI,NSE All-Share Index,124.3,171.36,104.09,104.09,104.09,103.5,0.59,0.57%,-,-,,
2013-02-04,^NASI,NSE All-Share Index,124.3,171.36,104.3,104.3,104.3,104.09,0.21,0.20%,-,-,,
2013-02-05,^NASI,NSE All-Share Index,124.3,171.36,104.58,104.58,104.58,104.3,0.28,0.27%,-,-,,
2013-02-06,^NASI,NSE All-Share Index,124.3,171.36,105.39,105.39,105.39,104.58,0.81,0.77%,-,-,,
2013-02-07,^NASI,NSE All-Share Index,124.3,171.36,106.23,106.23,106.23,105.39,0.84,0.80%,-,-,,
2013-02-08,^NASI,NSE All-Share Index,124.3,171.36,107.42,107.42,107.42,106.23,1.19,1.12%,-,-,,
2013-02-11,^NASI,NSE All-Share Index,124.3,171.36,108.36,108.36,108.36,107.42,0.94,0.88%,-,-,,
2013-02-12,^NASI,NSE All-Share Index,124.3,171.36,109.23,109.23,109.23,108.36,0.87,0.80%,-,-,,
2013-02-13,^NASI,NSE All-Share Index,124.3,171.36,109.5,109.5,109.5,109.23,0.27,0.25%,-,-,,
2013-02-14,^NASI,NSE All-Share Index,124.3,171.36,108.5,108.5,108.5,109.5,-1,0.91%,-,-,,
2013-02-15,^NASI,NSE All-Share Index,124.3,171.36,107.58,107.58,107.58,108.5,-0.92,0.85%,-,-,,
2013-02-18,^NASI,NSE All-Share Index,124.3,171.36,106.72,106.72,106.72,107.58,-0.86,0.80%,-,-,,
2013-02-19,^NASI,NSE All-Share Index,124.3,171.36,106.06,106.06,106.06,106.72,-0.66,0.62%,-,-,,
2013-02-20,^NASI,NSE All-Share Index,124.3,171.36,105.13,105.13,105.13,106.06,-0.93,0.88%,-,-,,
2013-02-21,^NASI,NSE All-Share Index,124.3,171.36,105.39,105.39,105.39,105.13,0.26,0.25%,-,-,,
2013-02-22,^NASI,NSE All-Share Index,124.3,171.36,105.27,105.27,105.27,105.39,-0.12,0.11%,-,-,,
2013-02-25,^NASI,NSE All-Share Index,124.3,171.36,104.92,104.92,104.92,105.27,-0.35,0.33%,-,-,,
2013-02-26,^NASI,NSE All-Share Index,124.3,171.36,105.19,105.19,105.19,104.92,0.27,0.26%,-,-,,
2013-02-27,^NASI,NSE All-Share Index,124.3,171.36,106.55,106.55,106.55,105.19,1.36,1.29%,-,-,,
2013-02-28,^NASI,NSE All-Share Index,124.3,171.36,106.91,106.91,106.91,106.55,0.36,0.34%,-,-,,
2013-03-01,^NASI,NSE All-Share Index,124.3,171.36,107.18,107.18,107.18,106.91,0.27,0.25%,-,-,,
2013-03-05,^NASI,NSE All-Share Index,124.3,171.36,108.09,108.09,108.09,107.18,0.91,0.85%,-,-,,
2013-03-06,^NASI,NSE All-Share Index,124.3,171.36,109.28,109.28,109.28,108.09,1.19,1.10%,-,-,,
2013-03-07,^NASI,NSE All-Share Index,124.3,171.36,110.3,110.3,110.3,109.28,1.02,0.93%,-,-,,
2013-03-08,^NASI,NSE All-Share Index,124.3,171.36,111.79,111.79,111.79,110.3,1.49,1.35%,-,-,,
2013-03-11,^NASI,NSE All-Share Index,124.3,171.36,115.37,115.37,115.37,111.79,3.58,3.20%,-,-,,
2013-03-12,^NASI,NSE All-Share Index,124.3,171.36,119.37,119.37,119.37,115.37,4,3.47%,-,-,,
2013-03-13,^NASI,NSE All-Share Index,124.3,171.36,118.02,118.02,118.02,119.37,-1.35,1.13%,-,-,,
2013-03-14,^NASI,NSE All-Share Index,124.3,171.36,115.93,115.93,115.93,118.02,-2.09,1.77%,-,-,,
2013-03-15,^NASI,NSE All-Share Index,124.3,171.36,113.23,113.23,113.23,115.93,-2.7,2.33%,-,-,,
2013-03-18,^NASI,NSE All-Share Index,124.3,171.36,112.56,112.56,112.56,113.23,-0.67,0.59%,-,-,,
2013-03-19,^NASI,NSE All-Share Index,124.3,171.36,113.2,113.2,113.2,112.56,0.64,0.57%,-,-,,
